airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
AlaskaAir,9.65695E+17,Mon Feb 19 21:09:05 +0000 2018,#AlaskaAir 65 just departed PSG on an #AngelFlight  bringing Pamalyn D. to medical #treatment at no cost @AlaskaAir https://t.co/H0nryWRpLl,0,3,en,,546323690,,,,neutral
AlaskaAir,9.6569E+17,Mon Feb 19 20:49:20 +0000 2018,@AlaskaAir @troycoady I hate the departure waiting area in Lihue knowing that I am leaving #kauai.,0,0,en,9.65044E+17,438366063,,,,negative
AlaskaAir,9.65689E+17,Mon Feb 19 20:47:39 +0000 2018,RT @david_kapsner: Everyday at work outside my window I see @AlaskaAir on final approach into @JohnWayneAir begs me the question: will theyâ€_,1,0,en,,4894035661,,,,neutral
AlaskaAir,9.65689E+17,Mon Feb 19 20:46:49 +0000 2018,@PuppyNadav @AlaskaAir @CassiusCCIDog @mypawsitivepet @DogInService Yeah bummer pup. My person and I have missed aâ€_ https://t.co/fv8UA8EdEk,0,3,en,9.65641E+17,3343027985,,,,negative
AlaskaAir,9.65689E+17,Mon Feb 19 20:46:09 +0000 2018,@AlaskaAir Thx! I was nervous about my mom flying alone but she had a great time. Usually I complain about flying bâ€_ https://t.co/79zSf8oWeY,0,1,en,9.65665E+17,7.43269E+17,,,,neutral
AlaskaAir,9.65688E+17,Mon Feb 19 20:41:16 +0000 2018,@AlaskaAir No fault of the Alaska Air staff tho' .â™¥ï¸è It's definitely the food vendor,0,0,en,9.65683E+17,85727897,,,,positive
AlaskaAir,9.65688E+17,Mon Feb 19 20:40:32 +0000 2018,@AlaskaAir should offer a â€œstreaming music onlyâ€ù option to the WiFi packages,0,0,en,,3194786336,,,,negative
AlaskaAir,9.65687E+17,Mon Feb 19 20:36:36 +0000 2018,The #ShortyAwards are about to get ugly. Casting my vote for @sparkloft's @AlaskaAir: Ugly Sweater Day! #client https://t.co/pn1jQIIFZC,2,4,en,,16396276,,,,neutral
AlaskaAir,9.65685E+17,Mon Feb 19 20:31:47 +0000 2018,@Delta Just be honest about when weâ€™re actually going to leave. If youâ€™re always delayed maybe give a buffer. Or asâ€_ https://t.co/BSSGPeDyb7,0,1,en,9.65683E+17,1730551080,,,,negative
AlaskaAir,9.65684E+17,Mon Feb 19 20:27:32 +0000 2018,@earthfarm @JDSoOR @AlaskaAir Just PDX,0,0,en,9.65633E+17,48065320,,,,neutral
AlaskaAir,9.65682E+17,Mon Feb 19 20:17:38 +0000 2018,Watching @AlaskaAir have to regularly remove people from line that arenâ€™t supposed to be boarding yet. Simultaneousâ€_ https://t.co/MxFFJMSdxs,0,3,en,,16729066,US,Los Angeles  CA,city,negative
AlaskaAir,9.6568E+17,Mon Feb 19 20:10:05 +0000 2018,@AlaskaAir Looked to be a severe case of cranial intrusion of the gluteus maximus with the added symptom of laziness,0,0,en,9.65677E+17,425547761,,,,negative
AlaskaAir,9.6568E+17,Mon Feb 19 20:09:02 +0000 2018,SEAâœˆï¸èBOI Hey  @OliviaFMwilkins! Sitting next to two you ladies on @AlaskaAir that go to @boisestatelive that want tâ€_ https://t.co/BkdIvoPvCx,0,28,en,,33061557,,,,negative
AlaskaAir,9.65678E+17,Mon Feb 19 20:03:27 +0000 2018,RT @AlaskaAir: Today  there's even more to love! A fresh paint of coat was just applied in Germany. #AvGeeks can you spot what's missing? #â€_,80,0,en,,484868007,,,,neutral
AlaskaAir,9.65678E+17,Mon Feb 19 20:02:42 +0000 2018,@AlaskaAir @VirginAmerica do Alaska CC holders get a free bag on virgin as well?,0,1,en,,25042637,US,San Francisco  CA,city,neutral
AlaskaAir,9.65677E+17,Mon Feb 19 19:58:43 +0000 2018,Hour 44 since arrival in Houston on @AlaskaAir with no baggage.  Local station has extremely limited hours and unabâ€_ https://t.co/Fn75zrorjt,0,0,en,,2933007039,,,,negative
AlaskaAir,9.65677E+17,Mon Feb 19 19:58:26 +0000 2018,Iâ€™ll be in San Francisco in just very soon  anything there you recommend doing @AlaskaAir?! https://t.co/w0dnCBNJdj,0,0,en,,508357595,US,Houston  TX,city,positive
AlaskaAir,9.65676E+17,Mon Feb 19 19:56:16 +0000 2018,@AlaskaAir really â€œbusyâ€ù staff at the San Diego airport while 30+ people wait inline with their tagged bags but theâ€_ https://t.co/Pi4Fkx2zJP,0,0,en,,425547761,,,,negative
AlaskaAir,9.65676E+17,Mon Feb 19 19:55:49 +0000 2018,@AlaskaAir our flight was delayed three hours and now we are going to miss my sister giving birth this is BS,0,0,en,,541412525,,,,negative
AlaskaAir,9.65673E+17,Mon Feb 19 19:44:26 +0000 2018,It's the last full week of #FantasticFebruary! Week 4 giveaways include: @AlaskaAir round-trip air travel certificaâ€_ https://t.co/UrnNFiB5TY,0,3,en,,19785395,,,,negative
AlaskaAir,9.65672E+17,Mon Feb 19 19:39:05 +0000 2018,RT @tiff_stoner: Dear @AlaskaAir  thanks for making my motherâ€™s flight fun &amp; memorable. #HappyCustomer https://t.co/hdTSqdWQ1I,1,0,en,,9.3463E+17,,,,positive
AlaskaAir,9.65672E+17,Mon Feb 19 19:38:06 +0000 2018,@AlaskaAir Your Detroit airport ticket counter operations are subpar! Not opening until 2:00pm for a 4:25 flight wiâ€_ https://t.co/WTl5IM1L9c,0,0,en,,129642743,US,Romulus  MI,city,negative
AlaskaAir,9.65671E+17,Mon Feb 19 19:34:30 +0000 2018,@AlaskaAir big shout out of thanks for gate agent Sabrina working Flight 788 Seattle to New Orleans today for goingâ€_ https://t.co/Y3Mbs1HfxA,0,1,en,,16666454,,,,positive
AlaskaAir,9.65669E+17,Mon Feb 19 19:28:08 +0000 2018,@AlaskaAir Thank you  Julie. I appreciate that.,0,0,en,9.65669E+17,48277910,,,,positive
AlaskaAir,9.65669E+17,Mon Feb 19 19:27:37 +0000 2018,@AlaskaAir an attendant snarkily told me someone had to give up their seat for me today. No spot for my suitcase onâ€_ https://t.co/UkynvQWgah,0,0,en,,356511792,,,,negative
AlaskaAir,9.65669E+17,Mon Feb 19 19:25:26 +0000 2018,@HelenMoyes @VirginAmerica We had a bumpy one too but they are pros! Great flight! Iâ€™m hope @AlaskaAir are going toâ€_ https://t.co/tG2W6ILLUm,0,1,en,9.65455E+17,53912211,,,,negative
AlaskaAir,9.65668E+17,Mon Feb 19 19:23:07 +0000 2018,@AlaskaAir My favorite,0,0,en,9.65322E+17,1477886040,,,,positive
AlaskaAir,9.65666E+17,Mon Feb 19 19:16:29 +0000 2018,@AlaskaAir Can you do one more celebration tomorrow morning  say a 5:55am flight out of Seattle?,0,0,en,9.65276E+17,1323613502,,,,neutral
AlaskaAir,9.65666E+17,Mon Feb 19 19:16:13 +0000 2018,@AlaskaAir Will you be changing the cool interiors of the Virgin America planes to the boring interiors of Alaska planes?,0,0,en,,61028579,,,,neutral
AlaskaAir,9.65666E+17,Mon Feb 19 19:14:31 +0000 2018,RT @aleksanchez: after todayâ€™s flight  Iâ€™m never flying with any other airline but @AlaskaAir  they know whatâ€™s up https://t.co/eN5XrGrkBi,2,0,en,,1680239539,,,,neutral
AlaskaAir,9.65666E+17,Mon Feb 19 19:13:24 +0000 2018,RT @AirlineGeeks: The latest A321neo aircraft for the @AlaskaAir / @VirginAmerica fleet are seen in Hamburg without engines. (: @Tobias_Guâ€_,6,0,en,,16884507,,,,neutral
AlaskaAir,9.65666E+17,Mon Feb 19 19:13:04 +0000 2018,@AlaskaAir How do I apply a recent @VirginAmerica flight's miles to my Alaska Mileage Plan? The flight occurred AFTâ€_ https://t.co/Z2dnQV3L0T,0,0,en,,61028579,,,,neutral
AlaskaAir,9.65665E+17,Mon Feb 19 19:11:31 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,94714381,,,,neutral
AlaskaAir,9.65665E+17,Mon Feb 19 19:09:03 +0000 2018,@VirginAmerica @AlaskaAir quick question: how did I get bumped from a paid upgraded seat to a regular seat?! I evenâ€_ https://t.co/0Z6BicoK05,0,0,en,,2277234110,,,,negative
AlaskaAir,9.65664E+17,Mon Feb 19 19:05:11 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,4341933987,,,,neutral
AlaskaAir,9.65663E+17,Mon Feb 19 19:03:13 +0000 2018,@AlaskaAir Understood  and thank you. However  I guess I'm asking more about the operation itself. Will it be out oâ€_ https://t.co/pyuRoPRDen,0,0,en,9.65663E+17,48277910,,,,positive
AlaskaAir,9.65662E+17,Mon Feb 19 18:58:39 +0000 2018,Dear @AlaskaAir  thanks for making my motherâ€™s flight fun &amp; memorable. #HappyCustomer https://t.co/hdTSqdWQ1I,1,42,en,,7.43269E+17,,,,positive
AlaskaAir,9.65661E+17,Mon Feb 19 18:54:44 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,61960050,,,,neutral
AlaskaAir,9.6566E+17,Mon Feb 19 18:52:58 +0000 2018,Besides being the best  why I fly AlaskaAirline. @alaskaair #iflyalaska https://t.co/icKweVBaQw,0,8,en,,44204562,,,,negative
AlaskaAir,9.6566E+17,Mon Feb 19 18:52:41 +0000 2018,@hbottemiller @AlaskaAir Same. I mean I really regret it - they set the bar and no one comes close.,0,1,en,9.65638E+17,1460699100,,,,negative
AlaskaAir,9.6566E+17,Mon Feb 19 18:52:10 +0000 2018,Either Iâ€™m getting taller or @united seats keep getting closer together.  #fail @AlaskaAir is so much better!,0,2,en,,4258851,US,SeaTac  WA,city,negative
AlaskaAir,9.6566E+17,Mon Feb 19 18:49:38 +0000 2018,@earthfarm @TheMikeDonovan @AlaskaAir Itâ€™s never worked in MFR or OAK. Iâ€™ve never once flown Alaska without being iâ€_ https://t.co/9rv8hErXF6,0,0,en,9.65633E+17,50959436,,,,neutral
AlaskaAir,9.65659E+17,Mon Feb 19 18:47:46 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,46427322,,,,neutral
AlaskaAir,9.65659E+17,Mon Feb 19 18:46:59 +0000 2018,Our horrible travel experience with @AlaskaAir and the terrible customer service received is a stark contrast to whâ€_ https://t.co/kcO1cx2Csp,0,0,en,,248016659,US,Seattle  WA,city,negative
AlaskaAir,9.65659E+17,Mon Feb 19 18:46:42 +0000 2018,RT @gankp: ** Salmon-Thirty-Salmon Livery - Wild Alaska Seafood** @AlaskaAir arriving at @Reagan_Airport (DCA) from @SeaTacAirport (SEA). #â€_,3,0,en,,173009679,,,,neutral
AlaskaAir,9.65658E+17,Mon Feb 19 18:44:36 +0000 2018,@sparkplug6669 @Delta @AlaskaAir Still havenâ€™t heard anything about my bags.  They said it was in Seattle yesterdayâ€_ https://t.co/Zl62N5N4nm,0,0,en,9.6552E+17,25760966,US,Yakima  WA,city,negative
AlaskaAir,9.65658E+17,Mon Feb 19 18:44:09 +0000 2018,And  @AlaskaAir  to be clear  it is flight 1059 on 5/28 that I'm looking at.,0,0,en,9.65658E+17,48277910,,,,neutral
AlaskaAir,9.65658E+17,Mon Feb 19 18:43:04 +0000 2018,@AlaskaAir Just went to book some Memorial Day weekend travel and found the potential return flight looks like it mâ€_ https://t.co/bytZlwRIvl,0,0,en,,48277910,,,,negative
AlaskaAir,9.65658E+17,Mon Feb 19 18:41:35 +0000 2018,@AlaskaAir flight 3333 DCA to Love field is over two hours delayed due to a plane problem and not weather. You needâ€_ https://t.co/zFhjnXVQGP,0,0,en,,29775001,,,,negative
AlaskaAir,9.65655E+17,Mon Feb 19 18:30:08 +0000 2018,RT @AlaskaAir: It's #NationalDrinkWineDay. To celebrate our Wine Flies Free program  we're surprising 21+ travelers with a complimentary glâ€_,36,0,en,,4891737304,,,,neutral
AlaskaAir,9.65654E+17,Mon Feb 19 18:28:24 +0000 2018,RT @AlaskaAir: Today  there's even more to love! A fresh paint of coat was just applied in Germany. #AvGeeks can you spot what's missing? #â€_,80,0,en,,17276392,,,,neutral
AlaskaAir,9.65654E+17,Mon Feb 19 18:27:19 +0000 2018,@CNTraveler @AlaskaAir @united Wow!  Nice,0,0,en,9.6564E+17,45374797,,,,positive
AlaskaAir,9.65654E+17,Mon Feb 19 18:26:03 +0000 2018,@AlaskaAir your customer service at LAX is horrible. Due to a connector delay and a mad dash across LAX we were atâ€_ https://t.co/IfjJzMcGja,0,0,en,,557232911,,,,negative
AlaskaAir,9.65652E+17,Mon Feb 19 18:20:33 +0000 2018,@AlaskaAir Thanks for looking and hopefully there will be a detailed announcement about catering and various service aspects after April 24.,0,0,en,9.65648E+17,384224028,,,,positive
AlaskaAir,9.6565E+17,Mon Feb 19 18:12:52 +0000 2018,Everyday at work outside my window I see @AlaskaAir on final approach into @JohnWayneAir begs me the question: willâ€_ https://t.co/F6yk6BUWjj,1,0,en,,4894035661,,,,negative
AlaskaAir,9.6565E+17,Mon Feb 19 18:12:18 +0000 2018,@brandondarby @AlaskaAir @SouthwestAir Nothing against Southwest  but you really donâ€™t know what youâ€™re missing until you fly Alaska,0,0,en,9.65638E+17,26953478,,,,neutral
AlaskaAir,9.65649E+17,Mon Feb 19 18:06:12 +0000 2018,@CNTraveler @AlaskaAir @united We loved our 2013 visit from the UK to @mauivisit and hope to say #aloha again one dâ€_ https://t.co/JCmsX8Cn1X,1,2,en,9.6564E+17,7.66785E+17,,,,positive
AlaskaAir,9.65648E+17,Mon Feb 19 18:04:21 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,7.54293E+17,,,,neutral
AlaskaAir,9.65648E+17,Mon Feb 19 18:03:15 +0000 2018,"Unions are old-fashioned. They say that unions aren't needed in today's ""modern workplace."" What @Delta won't admâ€_ https://t.co/SKmCZHMNsz",0,0,en,,3282708048,,,,negative
AlaskaAir,9.65647E+17,Mon Feb 19 18:00:32 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,455067175,,,,neutral
AlaskaAir,9.65646E+17,Mon Feb 19 17:54:33 +0000 2018,@PuppyNadav @Rasta_Roo @AlaskaAir @mypawsitivepet @DogInService Denver has one! At least in the United terminal. Itâ€_ https://t.co/ii9RcpBDFe,1,2,en,9.65641E+17,1289179860,,,,negative
AlaskaAir,9.65645E+17,Mon Feb 19 17:49:29 +0000 2018,@AlaskaAir been stuck waiting for takeoff for 5 hours in SLC  no snacks or even water offered. #service on flight 706 :(,0,0,en,,342258103,,,,negative
AlaskaAir,9.65644E+17,Mon Feb 19 17:46:05 +0000 2018,Thanks @gcousins for letting me know my lost jacket was found by @AlaskaAir   #greatcustomerservice,0,2,en,,267916196,,,,negative
AlaskaAir,9.65642E+17,Mon Feb 19 17:37:43 +0000 2018,RT @PuppyNadav: @Rasta_Roo @AlaskaAir @CassiusCCIDog @mypawsitivepet Super nice!!! Denver needs one so badly. Typically abled companion hadâ€_,1,0,en,,9.63911E+17,,,,neutral
AlaskaAir,9.65641E+17,Mon Feb 19 17:37:25 +0000 2018,Actual clear skies in L.A.  View courtesy @AlaskaAir https://t.co/SHYqqyuXVe,0,1,en,,42825837,,,,negative
AlaskaAir,9.65641E+17,Mon Feb 19 17:37:11 +0000 2018,@Rasta_Roo @AlaskaAir @CassiusCCIDog @mypawsitivepet Super nice!!! Denver needs one so badly. Typically abled compaâ€_ https://t.co/nvhtSXIZ3O,1,1,en,9.65565E+17,7.60283E+17,,,,negative
AlaskaAir,9.65641E+17,Mon Feb 19 17:34:49 +0000 2018,RT @Rasta_Roo: Yay! News alert! If ur flying @AlaskaAir  SEATAC N gates have a  relief area now! Woof! By the train. @PuppyNadav @CassiusCâ€_,2,0,en,,7.60283E+17,,,,neutral
AlaskaAir,9.65641E+17,Mon Feb 19 17:34:16 +0000 2018,RT @AlaskaAir: This precious note from a seven-year-old made our day. #iAmAlaska https://t.co/IRHmTVvwvM,5,0,en,,2233293503,,,,neutral
AlaskaAir,9.6564E+17,Mon Feb 19 17:30:07 +0000 2018,Wish you were on a beach right now? Yeah  so do we. How about next month? This Hawaii #FlightDeal is $460 round-triâ€_ https://t.co/4MYRgPxXNf,12,25,en,,17219108,,,,neutral
AlaskaAir,9.65639E+17,Mon Feb 19 17:28:35 +0000 2018,@GracieZitny @AlaskaAir Aye thatâ€™s dope but FR tho best customer service and great attitude from them  specially at 5:30 am,0,1,en,9.65639E+17,84874889,,,,positive
AlaskaAir,9.65639E+17,Mon Feb 19 17:27:19 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,702995508,,,,neutral
AlaskaAir,9.65639E+17,Mon Feb 19 17:26:20 +0000 2018,@aleksanchez @AlaskaAir Alaska Airlines is the best! My dad is a pilot for them,0,1,en,9.65638E+17,3316285145,US,South Hill  WA,city,neutral
AlaskaAir,9.65639E+17,Mon Feb 19 17:25:34 +0000 2018,RT @AlaskaAir: It's #NationalDrinkWineDay. To celebrate our Wine Flies Free program  we're surprising 21+ travelers with a complimentary glâ€_,36,0,en,,9.22773E+17,,,,neutral
AlaskaAir,9.65638E+17,Mon Feb 19 17:25:20 +0000 2018,I hesitate to book a long haul flight on these former @VirginAmerica Airbus planes  unless I know what @AlaskaAir wâ€_ https://t.co/kYxdEQSHXp,0,0,en,9.65638E+17,384224028,,,,negative
AlaskaAir,9.65638E+17,Mon Feb 19 17:25:19 +0000 2018,@AlaskaAir what will happen to former @VirginAmerica service after April 24? Will Personal TV on @VirginAmerica plaâ€_ https://t.co/idtRS2HYP5,0,0,en,,384224028,,,,negative
AlaskaAir,9.65638E+17,Mon Feb 19 17:24:57 +0000 2018,after todayâ€™s flight  Iâ€™m never flying with any other airline but @AlaskaAir  they know whatâ€™s up https://t.co/eN5XrGrkBi,2,11,en,,84874889,,,,negative
AlaskaAir,9.65638E+17,Mon Feb 19 17:23:23 +0000 2018,Every time I fly an airline thatâ€™s not @AlaskaAir I regret it.,0,15,en,,26953478,,,,negative
AlaskaAir,9.65637E+17,Mon Feb 19 17:21:30 +0000 2018,@AlaskaAir hey so Iâ€™m MVP and not Gold this year  do MVPâ€™s get first class upgrades at all? Thereâ€™s 5 seats open anâ€_ https://t.co/bVBWAEu8Jk,0,0,en,,25042637,US,San Leandro  CA,city,positive
AlaskaAir,9.65636E+17,Mon Feb 19 17:14:04 +0000 2018,@AlaskaAir Just landed in Seattle  slept the whole time so Iâ€™d call that a great flight...thanks Julie!,0,2,en,9.65635E+17,369032157,,,,negative
AlaskaAir,9.65635E+17,Mon Feb 19 17:11:42 +0000 2018,You can't have a #Rainbow without a little #rain . #virginamerica #AirBus #somewhereovertherainbow @AlaskaAir https://t.co/enyKCKDrdf,0,1,en,,2468366180,,,,positive
AlaskaAir,9.65634E+17,Mon Feb 19 17:09:20 +0000 2018,Seems appropriate timing for this song to pop up...wheels down  maybe Iâ€™ll read about KD on the flight home.  Thankâ€_ https://t.co/GP1D20kxTs,0,1,en,,369032157,,,,negative
AlaskaAir,9.65633E+17,Mon Feb 19 17:02:49 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,49839525,,,,neutral
AlaskaAir,9.65633E+17,Mon Feb 19 17:01:50 +0000 2018,RT @gankp: ** Salmon-Thirty-Salmon Livery - Wild Alaska Seafood** @AlaskaAir arriving at @Reagan_Airport (DCA) from @SeaTacAirport (SEA). #â€_,3,0,en,,8.75637E+17,,,,neutral
AlaskaAir,9.65633E+17,Mon Feb 19 17:01:49 +0000 2018,@JDSoOR @TheMikeDonovan @AlaskaAir Wait.  Is this only true at PDX?,0,0,en,9.65589E+17,28766162,,,,neutral
AlaskaAir,9.65631E+17,Mon Feb 19 16:57:18 +0000 2018,** Salmon-Thirty-Salmon Livery - Wild Alaska Seafood** @AlaskaAir arriving at @Reagan_Airport (DCA) fromâ€_ https://t.co/PAEAaUKHHF,3,5,en,,118106164,,,,neutral
AlaskaAir,9.6563E+17,Mon Feb 19 16:53:36 +0000 2018,RT @XC252: Spotted @SDSU @GoAztecs @AlaskaAir âœˆï¸è. Warm thoughts on a cold early morning flight out of Medford. #MFR #GoAztecs @McConeghySDSâ€_,2,0,en,,589762233,,,,neutral
AlaskaAir,9.65629E+17,Mon Feb 19 16:49:25 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,2827381364,,,,neutral
AlaskaAir,9.65626E+17,Mon Feb 19 16:36:44 +0000 2018,@AlaskaAir I meant a flight where there were no infants and no dogs.,0,0,en,9.65625E+17,38333894,,,,negative
AlaskaAir,9.65625E+17,Mon Feb 19 16:32:30 +0000 2018,RT @kateshightea: Many thanks to our wonderful sponsors of #OTeaCAL18 with @KATELINDER and @modcanada -- @AlaskaAirâ€_ https://t.co/xYFrjpe3vz,0,1,en,,117907296,,,,positive
AlaskaAir,9.65624E+17,Mon Feb 19 16:27:53 +0000 2018,@AlaskaAir Thank you!! I just signed up! ,0,1,en,9.65615E+17,950502528,,,,positive
AlaskaAir,9.65623E+17,Mon Feb 19 16:25:45 +0000 2018,I would be a frequent flyer for any airline to introduce infant and dog free flights. @Delta @AlaskaAir @AmericanAir is this in the works?,0,0,en,,38333894,,,,negative
AlaskaAir,9.6562E+17,Mon Feb 19 16:10:08 +0000 2018,@AlaskaAir is our go-to airliner for flying  especially within California! head on over to SRL today to read all abâ€_ https://t.co/evNFBw3mtM,3,17,en,,122397094,,,,negative
AlaskaAir,9.65619E+17,Mon Feb 19 16:07:03 +0000 2018,RT @AlaskaAir: This precious note from a seven-year-old made our day. #iAmAlaska https://t.co/IRHmTVvwvM,5,0,en,,4894035661,,,,neutral
AlaskaAir,9.65619E+17,Mon Feb 19 16:06:33 +0000 2018,@AlaskaAir Apparently the engines.,0,0,en,9.64316E+17,9.52711E+17,,,,negative
AlaskaAir,9.65618E+17,Mon Feb 19 16:05:33 +0000 2018,RT @XC252: Spotted @SDSU @GoAztecs @AlaskaAir âœˆï¸è. Warm thoughts on a cold early morning flight out of Medford. #MFR #GoAztecs @McConeghySDSâ€_,2,0,en,,39804968,,,,neutral
AlaskaAir,9.65618E+17,Mon Feb 19 16:03:37 +0000 2018,RT @AlaskaAir: This precious note from a seven-year-old made our day. #iAmAlaska https://t.co/IRHmTVvwvM,5,0,en,,177475572,,,,neutral
AlaskaAir,9.65616E+17,Mon Feb 19 15:55:28 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,498582200,,,,neutral
AlaskaAir,9.65614E+17,Mon Feb 19 15:47:49 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,1645712082,,,,neutral
AlaskaAir,9.65612E+17,Mon Feb 19 15:41:43 +0000 2018,@Delta @AmericanAir @AlaskaAir @united @HawaiianAir HELP!! Trying to get 2 people from Chicago to Kauai from 07/21-â€_ https://t.co/256IXsSTmI,0,1,en,,950502528,,,,negative
AlaskaAir,9.6561E+17,Mon Feb 19 15:33:38 +0000 2018,RT @AlaskaAir: It's #NationalDrinkWineDay. To celebrate our Wine Flies Free program  we're surprising 21+ travelers with a complimentary glâ€_,36,0,en,,1168791804,,,,neutral
AlaskaAir,9.65609E+17,Mon Feb 19 15:28:18 +0000 2018,Wow  @Delta   I go to check in for my flight tomorrow and I'm already being asked to give up my oversold seat. I paâ€_ https://t.co/KbCRb2ATk9,0,0,en,,24454752,,,,negative
AlaskaAir,9.65608E+17,Mon Feb 19 15:26:07 +0000 2018,We love #Ussies! Good luck  in the #Lucky7! Grand prize is round trip air travel on @alaskaair #Repost viaâ€_ https://t.co/OHxShgB9QG,0,0,en,,1566527653,US,Honolulu  HI,city,neutral
AlaskaAir,9.65607E+17,Mon Feb 19 15:19:05 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,8.91303E+17,,,,neutral
AlaskaAir,9.656E+17,Mon Feb 19 14:53:42 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,23027765,,,,neutral
AlaskaAir,9.656E+17,Mon Feb 19 14:52:17 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,4805562683,,,,neutral
AlaskaAir,9.656E+17,Mon Feb 19 14:52:06 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,23097811,,,,neutral
AlaskaAir,9.65599E+17,Mon Feb 19 14:49:54 +0000 2018,#AvGeek Because a cancellation  my flight was modified by AA. Since the modification  @AlaskaAir 's app and websiteâ€_ https://t.co/ypPu20r89o,0,0,en,,37290306,,,,neutral
AlaskaAir,9.65598E+17,Mon Feb 19 14:46:02 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,7.43659E+17,,,,neutral
AlaskaAir,9.65596E+17,Mon Feb 19 14:36:39 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,279286464,,,,neutral
AlaskaAir,9.65596E+17,Mon Feb 19 14:35:06 +0000 2018,This small differences in American Airlines service standards and @AlaskaAir is 10x. See: American  flight attendanâ€_ https://t.co/goUDZj8sTU,0,0,en,,14075065,,,,negative
AlaskaAir,9.65595E+17,Mon Feb 19 14:34:28 +0000 2018,RT @AlaskaAir: Retweet if you'd love to be watching sunset in California right now. #iFlyAlaska #MostWestCoast #VisitCalifornia #Travel httâ€_,216,0,en,,9.11479E+17,,,,neutral
AlaskaAir,9.65595E+17,Mon Feb 19 14:33:54 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,209438591,,,,neutral
AlaskaAir,9.65595E+17,Mon Feb 19 14:33:16 +0000 2018,RT @SecretFlying: Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.  https://t.co/BLWQ1XNjNkâ€_,10,0,en,,19831694,,,,neutral
AlaskaAir,9.65595E+17,Mon Feb 19 14:31:59 +0000 2018,Baltimore/Washington DC to Kona  Hawaii (&amp; vice versa) for only $471 roundtrip with @AlaskaAir.â€_ https://t.co/DQNa32gPgx,10,14,en,,2758345674,,,,neutral
